5222119,1538170964222,1538170964251,"T",120688,84,37
5222120,1538170964472,1538170964492,"h",120688,72,146
5222121,1538170964608,1538170964627,"e",120688,69,45
5222122,1538170964757,1538170964782," ",120688,32,128
5222123,1538170965874,1538170965903,"F",120688,70,220
5222124,1538170966041,1538170966059,"e",120688,69,125
5222125,1538170966255,1538170966270,"s",120688,83,30
5222126,1538170966423,1538170966448," ",120688,32,21
5222127,1538170966906,1538170966925,"l",120688,76,150
5222128,1538170967070,1538170967090,"BKSP",120688,8,164
5222129,1538170967453,1538170967472,"BKSP",120688,8,57
5222130,1538170967650,1538170967666,"BKSP",120688,8,94
5222131,1538170968106,1538170968125,"d",120688,68,97
5222132,1538170968273,1538170968292," ",120688,32,97
5222133,1538170968923,1538170968942,"w",120688,87,124
5222134,1538170969141,1538170969160,"i",120688,73,199
5222135,1538170969373,1538170969390,"l",120688,76,232
5222136,1538170969557,1538170969577,"l",120688,76,144
5222137,1538170969773,1538170969795," ",120688,32,124
5222138,1538170970110,1538170970140,"c",120688,67,236
5222139,1538170970189,1538170970202,"o",120688,79,53
5222140,1538170970408,1538170970424,"n",120688,78,120
5222141,1538170970624,1538170970643,"t",120688,84,125
5222142,1538170970757,1538170970776,"i",120688,73,53
5222143,1538170970990,1538170971007,"n",120688,78,197
5222144,1538170971141,1538170971160,"e",120688,69,138
5222145,1538170971490,1538170971531," ",120688,32,88
5222146,1538170971741,1538170971758,"t",120688,84,58
5222147,1538170971940,1538170971960,"o",120688,79,199
5222148,1538170972125,1538170972160," ",120688,32,155
5222149,1538170972607,1538170972627,"h",120688,72,157
5222150,1538170972759,1538170972774,"a",120688,65,56
5222151,1538170972873,1538170972893,"v",120688,86,53
5222152,1538170973026,1538170973044,"e",120688,69,153
5222153,1538170973176,1538170973203," ",120688,32,131
5222154,1538170974174,1538170974194,"o",120688,79,42
5222155,1538170974525,1538170974545,"v",120688,86,79
5222156,1538170974757,1538170974778,"e",120688,69,20
5222177,1538170974874,1538170974892,"r",120688,82,117
5222179,1538170975090,1538170975108,"s",120688,83,138
5222181,1538170975244,1538170975261,"i",120688,73,134
5222183,1538170975374,1538170975404,"g",120688,71,130
5222185,1538170975524,1538170975538,"h",120688,72,150
5222232,1538170975741,1538170975760,"t",120688,84,166
5222233,1538170975925,1538170975959," ",120688,32,181
5222234,1538170976774,1538170976792,"o",120688,79,82
5222235,1538170976991,1538170977007,"f",120688,70,5
5222236,1538170977225,1538170977248,"r",120688,82,144
5222242,1538170977424,1538170977444,"r",120688,82,10
5222243,1538170977576,1538170977608," ",120688,32,112
5222244,1538170978574,1538170978593,"3",120688,51,129
5222245,1538170978876,1538170978897,"8",120688,56,77
5222246,1538170979058,1538170979097," ",120688,32,164
5222257,1538170980508,1538170980538,"U",120688,85,161
5222258,1538170980958,1538170980989,"S",120688,83,99
5222259,1538170981176,1538170981202," ",120688,32,33
5222260,1538170981874,1538170981893,"b",120688,66,560
5222261,1538170982058,1538170982078,"a",120688,65,58
5222267,1538170982174,1538170982192,"n",120688,78,79
5222268,1538170982377,1538170982397,"k",120688,75,141
5222269,1538170982624,1538170982653,"s",120688,83,78
5222270,1538170983458,1538170983480,".",120688,190,18
