5220388,1538170758214,1538170758238,"y",120650,89,191
5220389,1538170758349,1538170758371,"e",120650,69,135
5220390,1538170758497,1538170758518,"b",120650,66,148
5220391,1538170759291,1538170759310,"BKSP",120650,8,223
5220392,1538170759793,1538170759808,"BKSP",120650,8,140
5220393,1538170759890,1538170759905,"BKSP",120650,8,48
5220394,1538170759988,1538170759999,"BKSP",120650,8,12
5220395,1538170760430,1538170760462,"H",120650,72,8
5220396,1538170760603,1538170760652,"e",120650,69,39
5220397,1538170760712,1538170760751," ",120650,32,107
5220398,1538170761380,1538170761410,"S",120650,83,74
5220399,1538170761552,1538170761581,"a",120650,65,129
5220400,1538170761646,1538170761665,"i",120650,73,55
5220401,1538170761813,1538170761830,"d",120650,68,7
5220407,1538170761984,1538170762005," ",120650,32,30
5220408,1538170762515,1538170762537,"h",120650,72,27
5220409,1538170762700,1538170762733,"e",120650,69,45
5220410,1538170762780,1538170762794,"b",120650,66,80
5220411,1538170762983,1538170763005,"h",120650,72,145
5220427,1538170763313,1538170763331,"d",120650,68,25
5220428,1538170763480,1538170763515," ",120650,32,73
5220429,1538170764330,1538170764350,"b",120650,66,14
5220430,1538170764483,1538170764500,"e",120650,69,95
5220431,1538170764647,1538170764667,"e",120650,69,123
5220470,1538170764781,1538170764799,"n",120650,78,77
5220472,1538170764964,1538170764991," ",120650,32,183
5220474,1538170765247,1538170765265,"s",120650,83,75
5220476,1538170765515,1538170765535,"u",120650,85,70
5220478,1538170765730,1538170765747,"p",120650,80,41
5220503,1538170765847,1538170765866,"r",120650,82,26
5220504,1538170765972,1538170766005,"o",120650,79,32
5220505,1538170766046,1538170766060,"s",120650,83,56
5220506,1538170766247,1538170766266,"e",120650,69,19
5220507,1538170766531,1538170766553,"d",120650,68,7
5220518,1538170766780,1538170766819," ",120650,32,159
5220519,1538170767666,1538170767686,"t",120650,84,92
5220520,1538170767814,1538170767830,"o",120650,79,25
5220521,1538170768015,1538170768049," ",120650,32,7
5220522,1538170768614,1538170768635,"w",120650,87,8
5220528,1538170768798,1538170768819,"e",120650,69,184
5220529,1538170768948,1538170768966,"e",120650,69,108
5220530,1538170769114,1538170769148," ",120650,32,75
5220531,1538170769431,1538170769452,"h",120650,72,8
5220532,1538170769597,1538170769616,"i",120650,73,37
5220543,1538170769732,1538170769749,"s",120650,83,77
5220544,1538170769848,1538170769873," ",120650,32,5
5220545,1538170770049,1538170770070,"n",120650,78,44
5220546,1538170770131,1538170770145,"a",120650,65,10
5220547,1538170770283,1538170770303,"n",120650,78,152
5220548,1538170770432,1538170770450,"e",120650,69,128
5220549,1538170770715,1538170770748," ",120650,32,10
5220550,1538170771399,1538170771420,"o",120650,79,122
5220551,1538170771664,1538170771685,"n",120650,78,37
5220552,1538170771848,1538170771877," ",120650,32,59
5220558,1538170772448,1538170772467,"t",120650,84,21
5220559,1538170772582,1538170772603,"h",120650,72,10
5220560,1538170772687,1538170772717,"e",120650,69,62
5220561,1538170772749,1538170772762,"b",120650,66,36
5220562,1538170772964,1538170772982,"l",120650,76,92
5220568,1538170773150,1538170773177,"i",120650,73,118
5220569,1538170773215,1538170773230,"s",120650,83,59
5220570,1538170773432,1538170773448,"t",120650,84,211
5220571,1538170774848,1538170774876,"",120650,13,188
