5214657,1538170186047,1538170186069,"",120502,229,7
5214658,1538170186326,1538170186340,"",120502,229,31
5214659,1538170186344,1538170186352,"",120502,229,18
5214660,1538170186354,1538170186364,"",120502,229,10
5214661,1538170186470,1538170186480,"",120502,229,7
5214662,1538170186640,1538170186657,"",120502,229,10
5214663,1538170186745,1538170186753,"",120502,229,56
5214664,1538170186755,1538170186762,"",120502,229,10
5214665,1538170186921,1538170186928,"",120502,229,32
5214666,1538170187069,1538170187078,"",120502,229,98
5214667,1538170187163,1538170187168,"",120502,229,32
5214668,1538170187257,1538170187269,"",120502,229,50
5214669,1538170187352,1538170187359,"",120502,229,25
5214670,1538170187364,1538170187380,"",120502,229,12
5214671,1538170187757,1538170187776,"",120502,229,1
5214672,1538170187829,1538170187841,"",120502,229,5
5214673,1538170187981,1538170187989,"",120502,229,8
5214674,1538170188108,1538170188116,"",120502,229,61
5214675,1538170188216,1538170188226,"",120502,229,0
5214676,1538170188230,1538170188238,"",120502,229,11
5214677,1538170188339,1538170188347,"",120502,229,73
5214678,1538170188437,1538170188444,"",120502,229,29
5214679,1538170188514,1538170188526,"",120502,229,16
5214680,1538170188608,1538170188620,"",120502,229,64
5214681,1538170188676,1538170188683,"",120502,229,11
5214682,1538170188778,1538170188792,"",120502,229,74
5214683,1538170188921,1538170188933,"",120502,229,26
5214684,1538170188947,1538170188952,"",120502,229,24
5214685,1538170189116,1538170189123,"",120502,229,18
5214686,1538170189125,1538170189131,"",120502,229,9
5214687,1538170189300,1538170189307,"",120502,229,19
5214688,1538170189582,1538170189604,"",120502,229,19
5214689,1538170189608,1538170189616,"",120502,229,26
5214690,1538170189616,1538170189619,"",120502,229,8
