5214797,1538170191660,1538170191679,"",120503,229,39
5214799,1538170191739,1538170191748,"",120503,229,69
5214801,1538170191896,1538170191903,"",120503,229,26
5214803,1538170191987,1538170191995,"",120503,229,10
5214805,1538170192129,1538170192137,"",120503,229,103
5214807,1538170192231,1538170192239,"",120503,229,102
5214809,1538170192242,1538170192259,"",120503,229,9
5214811,1538170192403,1538170192410,"",120503,229,56
5214813,1538170192509,1538170192517,"",120503,229,106
5214815,1538170192588,1538170192595,"",120503,229,14
5214817,1538170192701,1538170192710,"",120503,229,113
5214819,1538170192717,1538170192722,"",120503,229,15
5214821,1538170192805,1538170192811,"",120503,229,88
5214823,1538170192983,1538170192999,"",120503,229,142
5214825,1538170193003,1538170193008,"",120503,229,20
5214827,1538170193090,1538170193097,"",120503,229,87
5214829,1538170193179,1538170193189,"",120503,229,53
5214831,1538170193243,1538170193252,"",120503,229,64
5214833,1538170193326,1538170193333,"",120503,229,34
5214835,1538170193390,1538170193406,"",120503,229,64
5214837,1538170193409,1538170193414,"",120503,229,19
5214839,1538170193543,1538170193557,"",120503,229,2
5214841,1538170193658,1538170193671,"",120503,229,0
5214843,1538170193718,1538170193735,"",120503,229,4
5214845,1538170193809,1538170193814,"",120503,229,48
5214847,1538170193818,1538170193824,"",120503,229,9
5214849,1538170193866,1538170193874,"",120503,229,42
5214851,1538170194008,1538170194016,"",120503,229,142
5214853,1538170194043,1538170194053,"",120503,229,35
5214855,1538170194160,1538170194172,"",120503,229,97
5214857,1538170194236,1538170194254,"",120503,229,76
5214859,1538170194257,1538170194262,"",120503,229,21
5214861,1538170194610,1538170194625,"",120503,229,34
5214863,1538170194789,1538170194802,"",120503,229,179
5214865,1538170194813,1538170194819,"",120503,229,24
5214866,1538170194945,1538170194956,"",120503,229,130
5214867,1538170194977,1538170194984,"",120503,229,32
5214868,1538170195111,1538170195118,"",120503,229,34
5214869,1538170195168,1538170195176,"",120503,229,57
5214870,1538170195178,1538170195185,"",120503,229,10
5214871,1538170195297,1538170195315,"",120503,229,36
5214872,1538170195377,1538170195383,"",120503,229,36
5214873,1538170195545,1538170195566,"",120503,229,10
5214874,1538170195568,1538170195575,"",120503,229,23
5214875,1538170195605,1538170195611,"",120503,229,37
5214876,1538170195698,1538170195709,"",120503,229,31
5214877,1538170195865,1538170195871,"",120503,229,41
5214878,1538170195999,1538170196006,"",120503,229,16
5214879,1538170196009,1538170196015,"",120503,229,10
5214880,1538170196020,1538170196024,"",120503,229,11
