5216550,1538170276607,1538170276622,"",120546,229,86
5216551,1538170276769,1538170276778,"",120546,229,35
5216552,1538170277474,1538170277496,"",120546,229,168
5216553,1538170277717,1538170277736,"",120546,229,214
5216554,1538170278773,1538170278785,"",120546,229,754
5216555,1538170278942,1538170278956,"",120546,229,17
5216556,1538170279218,1538170279239,"",120546,229,165
5216557,1538170279243,1538170279250,"",120546,229,25
5216558,1538170279423,1538170279437,"",120546,229,180
5216559,1538170279567,1538170279576,"",120546,229,77
5216560,1538170279683,1538170279693,"",120546,229,46
5216561,1538170279781,1538170279789,"",120546,229,69
5216562,1538170279896,1538170279904,"",120546,229,60
5216563,1538170279977,1538170279983,"",120546,229,18
5216564,1538170279987,1538170279994,"",120546,229,10
5216565,1538170280354,1538170280372,"",120546,229,32
5216566,1538170280443,1538170280453,"",120546,229,0
5216567,1538170280553,1538170280567,"",120546,229,110
5216568,1538170280704,1538170280721,"",120546,229,96
5216569,1538170280727,1538170280735,"",120546,229,23
5216570,1538170280849,1538170280858,"",120546,229,30
5216571,1538170280997,1538170281009,"",120546,229,32
5216572,1538170281181,1538170281198,"",120546,229,103
5216573,1538170281337,1538170281349,"",120546,229,68
5216574,1538170281628,1538170281650,"",120546,229,79
5216575,1538170281663,1538170281671,"",120546,229,35
5216576,1538170282456,1538170282467,"",120546,229,13
5216577,1538170282692,1538170282699,"",120546,229,91
5216578,1538170282701,1538170282704,"",120546,229,9
5216579,1538170283518,1538170283537,"",120546,229,13
5216580,1538170283784,1538170283802,"",120546,229,33
5216581,1538170283805,1538170283820,"",120546,229,21
5216582,1538170283821,1538170283826,"",120546,229,16
5216583,1538170283829,1538170283834,"",120546,229,8
5216584,1538170283836,1538170283840,"",120546,229,7
