5216650,1538170285614,1538170285631,"",120550,229,13
5216651,1538170285826,1538170285837,"",120550,229,169
5216652,1538170285839,1538170285845,"",120550,229,13
5216653,1538170286449,1538170286476,"",120550,229,60
5216654,1538170287171,1538170287183,"",120550,229,37
5216655,1538170287186,1538170287192,"",120550,229,15
5216656,1538170288024,1538170288036,"",120550,229,86
5216657,1538170289261,1538170289279,"",120550,229,68
5216658,1538170289585,1538170289606,"",120550,229,305
5216659,1538170289682,1538170289689,"",120550,229,33
5216660,1538170289860,1538170289876,"",120550,229,10
5216662,1538170290029,1538170290039,"",120550,229,169
5216665,1538170290178,1538170290190,"",120550,229,52
5216668,1538170290277,1538170290284,"",120550,229,99
5216671,1538170290404,1538170290419,"",120550,229,4
5216674,1538170290512,1538170290520,"",120550,229,6
5216675,1538170290521,1538170290527,"",120550,229,9
5216676,1538170290801,1538170290818,"",120550,229,42
5216677,1538170290910,1538170290918,"",120550,229,25
5216678,1538170291041,1538170291057,"",120550,229,50
5216679,1538170291122,1538170291128,"",120550,229,28
5216680,1538170291213,1538170291220,"",120550,229,91
5216681,1538170291298,1538170291311,"",120550,229,44
5216682,1538170291315,1538170291322,"",120550,229,14
5216683,1538170291428,1538170291435,"",120550,229,43
5216684,1538170291513,1538170291520,"",120550,229,2
5216685,1538170291535,1538170291539,"",120550,229,6
5216686,1538170292770,1538170292795,"",120550,229,125
5216687,1538170294618,1538170294632,"",120550,229,138
5216688,1538170294637,1538170294643,"",120550,229,19
5216689,1538170295522,1538170295539,"",120550,229,184
5216690,1538170295842,1538170295858,"",120550,229,144
5216691,1538170295861,1538170295867,"",120550,229,19
5216692,1538170295870,1538170295876,"",120550,229,9
5216693,1538170295878,1538170295884,"",120550,229,8
5216694,1538170295886,1538170295893,"",120550,229,8
