5216868,1538170297752,1538170297762,"",120554,229,6
5216869,1538170298019,1538170298032,"",120554,229,123
5216870,1538170298037,1538170298044,"",120554,229,18
5216871,1538170298329,1538170298337,"",120554,229,264
5216872,1538170298675,1538170298683,"",120554,229,210
5216873,1538170298689,1538170298695,"",120554,229,14
5216874,1538170300318,1538170300336,"",120554,229,298
5216875,1538170300771,1538170300777,"",120554,229,97
5216876,1538170300778,1538170300783,"",120554,229,7
5216877,1538170300855,1538170300861,"",120554,229,77
5216878,1538170301160,1538170301167,"",120554,229,17
5216879,1538170301169,1538170301175,"",120554,229,9
5216880,1538170301179,1538170301186,"",120554,229,10
5216881,1538170301188,1538170301195,"",120554,229,9
5216882,1538170301198,1538170301201,"",120554,229,10
5216883,1538170301814,1538170301838,"",120554,229,6
5216884,1538170302153,1538170302180,"",120554,229,46
5216885,1538170302362,1538170302380,"",120554,229,69
5216886,1538170302595,1538170302602,"",120554,229,19
5216887,1538170303142,1538170303159,"",120554,229,16
5216888,1538170303161,1538170303163,"",120554,229,19
5216889,1538170303165,1538170303167,"",120554,229,4
5216890,1538170303332,1538170303339,"",120554,229,143
5216891,1538170303404,1538170303417,"",120554,229,72
5216892,1538170303527,1538170303538,"",120554,229,123
5216893,1538170303614,1538170303626,"",120554,229,87
5216894,1538170303631,1538170303638,"",120554,229,17
5216895,1538170303984,1538170304003,"",120554,229,41
5216896,1538170304227,1538170304238,"",120554,229,190
5216897,1538170304239,1538170304243,"",120554,229,2
5216898,1538170304579,1538170304598,"",120554,229,123
5216899,1538170304862,1538170304882,"",120554,229,114
5216900,1538170304885,1538170304887,"",120554,229,23
5216901,1538170305115,1538170305137,"",120554,229,34
5216902,1538170305553,1538170305567,"",120554,229,185
5216903,1538170305930,1538170305940,"",120554,229,7
5216904,1538170305943,1538170305952,"",120554,229,13
5216905,1538170306243,1538170306263,"",120554,229,74
5216906,1538170306335,1538170306342,"",120554,229,23
5216907,1538170306377,1538170306385,"",120554,229,20
5216908,1538170306527,1538170306541,"",120554,229,6
5216909,1538170306667,1538170306680,"",120554,229,28
5216910,1538170306682,1538170306689,"",120554,229,15
5216911,1538170306715,1538170306727,"",120554,229,4
5216912,1538170306873,1538170306880,"",120554,229,14
5216913,1538170306934,1538170306949,"",120554,229,26
5216914,1538170307073,1538170307078,"",120554,229,139
5216915,1538170307218,1538170307226,"",120554,229,23
5216916,1538170307229,1538170307234,"",120554,229,11
5216917,1538170307341,1538170307352,"",120554,229,74
5216918,1538170307425,1538170307433,"",120554,229,1
5216919,1538170307515,1538170307522,"",120554,229,53
5216920,1538170307525,1538170307533,"",120554,229,10
5216921,1538170307535,1538170307541,"",120554,229,10
