5216087,1538170247898,1538170247917,"",120535,229,145
5216088,1538170248027,1538170248037,"",120535,229,129
5216089,1538170248070,1538170248080,"",120535,229,27
5216090,1538170248172,1538170248180,"",120535,229,19
5216091,1538170248352,1538170248363,"",120535,229,18
5216092,1538170248366,1538170248371,"",120535,229,14
5216093,1538170248488,1538170248500,"",120535,229,39
5216094,1538170248649,1538170248662,"",120535,229,114
5216095,1538170248806,1538170248815,"",120535,229,157
5216096,1538170248818,1538170248825,"",120535,229,12
5216097,1538170248880,1538170248886,"",120535,229,62
5216098,1538170248993,1538170249000,"",120535,229,10
5216099,1538170249117,1538170249127,"",120535,229,124
5216100,1538170249185,1538170249191,"",120535,229,22
5216101,1538170249372,1538170249391,"",120535,229,187
5216102,1538170249498,1538170249504,"",120535,229,31
5216103,1538170249984,1538170249999,"",120535,229,1
5216104,1538170250166,1538170250174,"",120535,229,182
5216105,1538170250176,1538170250182,"",120535,229,10
5216106,1538170250405,1538170250419,"",120535,229,52
5216107,1538170250668,1538170250684,"",120535,229,101
5216108,1538170250953,1538170250973,"",120535,229,80
5216109,1538170251144,1538170251159,"",120535,229,104
5216110,1538170251163,1538170251173,"",120535,229,19
5216111,1538170251175,1538170251181,"",120535,229,12
5216112,1538170251235,1538170251248,"",120535,229,7
5216113,1538170251331,1538170251344,"",120535,229,82
5216114,1538170251480,1538170251491,"",120535,229,30
5216115,1538170251585,1538170251591,"",120535,229,105
5216116,1538170251643,1538170251651,"",120535,229,22
5216117,1538170251793,1538170251801,"",120535,229,56
5216118,1538170251952,1538170251976,"",120535,229,56
5216119,1538170251978,1538170251981,"",120535,229,26
5216120,1538170252672,1538170252698,"",120535,229,148
5216121,1538170252753,1538170252762,"",120535,229,47
5216122,1538170252838,1538170252847,"",120535,229,35
5216123,1538170252850,1538170252857,"",120535,229,12
5216124,1538170253329,1538170253338,"",120535,229,19
5216125,1538170253447,1538170253459,"",120535,229,65
5216126,1538170253603,1538170253615,"",120535,229,32
5216127,1538170253675,1538170253683,"",120535,229,65
5216128,1538170253837,1538170253852,"",120535,229,76
5216129,1538170253911,1538170253932,"",120535,229,7
5216130,1538170254045,1538170254052,"",120535,229,7
5216131,1538170254172,1538170254181,"",120535,229,127
5216132,1538170254254,1538170254275,"",120535,229,12
5216133,1538170254277,1538170254282,"",120535,229,23
5216134,1538170254432,1538170254439,"",120535,229,67
5216135,1538170254492,1538170254505,"",120535,229,60
5216136,1538170254610,1538170254625,"",120535,229,64
5216137,1538170254789,1538170254797,"",120535,229,104
5216138,1538170254810,1538170254819,"",120535,229,21
5216139,1538170254898,1538170254909,"",120535,229,38
5216140,1538170255076,1538170255091,"",120535,229,157
5216141,1538170255225,1538170255245,"",120535,229,104
5216142,1538170255249,1538170255255,"",120535,229,24
5216143,1538170255260,1538170255265,"",120535,229,11
