5220844,1538170820505,1538170820539,"H",120662,72,64
5220845,1538170820687,1538170820708,"u",120662,85,64
5220846,1538170820787,1538170820808,"s",120662,83,22
5220847,1538170820940,1538170820957,"b",120662,66,153
5220848,1538170821505,1538170821525,"s",120662,83,565
5220859,1538170821720,1538170821741,"t",120662,84,215
5220860,1538170821937,1538170821958,"a",120662,65,217
5220861,1538170822120,1538170822138,"u",120662,85,183
5220862,1538170822706,1538170822725,"BKSP",120662,8,396
5220863,1538170822900,1538170822919,"BKSP",120662,8,194
5220864,1538170823077,1538170823088,"BKSP",120662,8,177
5220865,1538170823268,1538170823286,"BKSP",120662,8,191
5220866,1538170823432,1538170823448,"BKSP",120662,8,164
5220867,1538170823631,1538170823649,"BKSP",120662,8,199
5220868,1538170824032,1538170824049,"BKSP",120662,8,401
5220869,1538170824656,1538170824677,"i",120662,73,624
5220870,1538170824854,1538170824875,"s",120662,83,198
5220876,1538170825038,1538170825069," ",120662,32,26
5220877,1538170825822,1538170825842,"s",120662,83,784
5220878,1538170826071,1538170826091,"t",120662,84,249
5220879,1538170827421,1538170827441,"a",120662,65,66
5220880,1538170827774,1538170827795,"t",120662,84,82
5220881,1538170827938,1538170827959,"i",120662,73,164
5220882,1538170828089,1538170828104,"s",120662,83,131
5220883,1538170828223,1538170828237,"b",120662,66,51
5220884,1538170828938,1538170828958,"f",120662,70,33
5220885,1538170829092,1538170829110,"o",120662,79,154
5220886,1538170829205,1538170829225,"r",120662,82,113
5220887,1538170829392,1538170829427," ",120662,32,8
5220888,1538170830588,1538170830621,"T",120662,84,590
5220889,1538170830772,1538170830792,"h",120662,72,184
5220890,1538170830939,1538170830960,"i",120662,73,32
5220891,1538170831039,1538170831057,"r",120662,82,100
5220892,1538170831373,1538170831392,"s",120662,83,282
5220893,1538170831590,1538170831612,"a",120662,65,217
5220894,1538170831788,1538170831809,"f",120662,70,198
5220895,1538170831972,1538170831992,"a",120662,65,134
5220901,1538170832189,1538170832211,"y",120662,89,217
5220902,1538170832340,1538170832360,"s",120662,83,135
5220903,1538170833459,1538170833473,"BKSP",120662,8,1119
5220904,1538170833646,1538170833660,"BKSP",120662,8,187
5220905,1538170833830,1538170833843,"BKSP",120662,8,184
5220906,1538170834013,1538170834027,"BKSP",120662,8,183
5220907,1538170834197,1538170834209,"BKSP",120662,8,40
5220908,1538170834362,1538170834377,"BKSP",120662,8,165
5220909,1538170834548,1538170834566,"BKSP",120662,8,186
5220910,1538170834966,1538170834981,"BKSP",120662,8,418
5220911,1538170835606,1538170835625,"u",120662,85,171
5220912,1538170835873,1538170835893,"r",120662,82,10
5220913,1538170836206,1538170836227,"s",120662,83,329
5220919,1538170836455,1538170836474,"d",120662,68,249
5220920,1538170836674,1538170836695,"a",120662,65,204
5220921,1538170836856,1538170836872,"y",120662,89,14
5220922,1538170837256,1538170837276,"s",120662,83,387
5220923,1538170839041,1538170839068," ",120662,32,11
5220924,1538170839973,1538170839995,"g",120662,71,18
5220925,1538170840125,1538170840141,"a",120662,65,152
5220926,1538170840294,1538170840318,"n",120662,78,169
5220927,1538170840390,1538170840409,"e",120662,69,35
5220928,1538170840541,1538170840567," ",120662,32,151
5221026,1538170841276,1538170841299,"a",120662,65,539
5221027,1538170841423,1538170841440,"g",120662,71,147
5221028,1538170841530,1538170841559,"a",120662,65,107
5221029,1538170841606,1538170841621,"i",120662,73,76
5221030,1538170841779,1538170841804,"n",120662,78,173
5221036,1538170841810,1538170841825,"s",120662,83,31
5221037,1538170842257,1538170842280,"b",120662,66,447
5221038,1538170842792,1538170842816,"l",120662,76,535
5221039,1538170843372,1538170843393,"BKSP",120662,8,580
5221040,1538170843735,1538170843755,"BKSP",120662,8,363
5221041,1538170844507,1538170844528,"t",120662,84,772
5221042,1538170844724,1538170844758," ",120662,32,217
5221043,1538170845757,1538170845789,"D",120662,68,1033
5221044,1538170845957,1538170845976,"a",120662,65,200
5221045,1538170846141,1538170846162,"l",120662,76,184
5221046,1538170846312,1538170846337,"l",120662,76,171
5221047,1538170846390,1538170846410,"a",120662,65,78
5221048,1538170846607,1538170846627,"s",120662,83,217
