5216364,1538170271882,1538170271899,"",120544,229,4
5216365,1538170272028,1538170272038,"",120544,229,9
5216366,1538170272114,1538170272121,"",120544,229,47
5216367,1538170272206,1538170272213,"",120544,229,92
5216368,1538170272215,1538170272220,"",120544,229,0
5216369,1538170272339,1538170272345,"",120544,229,85
5216370,1538170272453,1538170272466,"",120544,229,16
5216371,1538170272540,1538170272555,"",120544,229,85
5216372,1538170272623,1538170272631,"",120544,229,36
5216373,1538170272635,1538170272641,"",120544,229,11
5216374,1538170272757,1538170272772,"",120544,229,14
5216375,1538170272875,1538170272878,"",120544,229,31
5216376,1538170272955,1538170272959,"",120544,229,17
5216377,1538170273032,1538170273036,"",120544,229,24
5216378,1538170273169,1538170273176,"",120544,229,31
5216379,1538170273180,1538170273189,"",120544,229,11
5216380,1538170273303,1538170273315,"",120544,229,3
5216381,1538170273380,1538170273389,"",120544,229,77
5216382,1538170273902,1538170273922,"",120544,229,54
5216383,1538170274056,1538170274065,"",120544,229,128
5216384,1538170274118,1538170274127,"",120544,229,11
5216385,1538170274226,1538170274240,"",120544,229,55
5216386,1538170274318,1538170274329,"",120544,229,72
5216387,1538170274331,1538170274340,"",120544,229,13
5216388,1538170274467,1538170274472,"",120544,229,63
5216389,1538170274609,1538170274617,"",120544,229,71
5216390,1538170274621,1538170274627,"",120544,229,12
5216391,1538170274629,1538170274634,"",120544,229,8
