5215138,1538170209146,1538170209164,"",120516,229,46
5215139,1538170209237,1538170209244,"",120516,229,36
5215140,1538170209374,1538170209382,"",120516,229,132
5215141,1538170209526,1538170209535,"",120516,229,90
5215142,1538170209538,1538170209543,"",120516,229,12
5215143,1538170209633,1538170209647,"",120516,229,95
5215144,1538170209698,1538170209718,"",120516,229,26
5215145,1538170209758,1538170209761,"",120516,229,19
5215146,1538170209762,1538170209764,"",120516,229,4
5215147,1538170209919,1538170209926,"",120516,229,41
5215148,1538170210049,1538170210060,"",120516,229,50
5215149,1538170210221,1538170210228,"",120516,229,57
5215150,1538170210269,1538170210276,"",120516,229,4
5215151,1538170210366,1538170210374,"",120516,229,97
5215152,1538170210380,1538170210386,"",120516,229,14
5215153,1538170210473,1538170210479,"",120516,229,38
5215154,1538170210561,1538170210575,"",120516,229,16
5215155,1538170210640,1538170210649,"",120516,229,79
5215156,1538170210652,1538170210662,"",120516,229,12
5215157,1538170210950,1538170210967,"",120516,229,12
5215158,1538170211075,1538170211087,"",120516,229,48
5215159,1538170211091,1538170211098,"",120516,229,16
5215160,1538170211102,1538170211109,"",120516,229,11
5215161,1538170211136,1538170211149,"",120516,229,12
5215162,1538170211259,1538170211274,"",120516,229,29
5215163,1538170211404,1538170211414,"",120516,229,145
5215164,1538170211458,1538170211469,"",120516,229,39
5215165,1538170211472,1538170211479,"",120516,229,14
5215166,1538170211576,1538170211584,"",120516,229,28
5215167,1538170211647,1538170211658,"",120516,229,8
5215168,1538170211743,1538170211758,"",120516,229,18
5215169,1538170211881,1538170211889,"",120516,229,13
5215170,1538170211993,1538170212000,"",120516,229,24
5215171,1538170212087,1538170212099,"",120516,229,51
5215172,1538170212205,1538170212211,"",120516,229,34
5215173,1538170212270,1538170212277,"",120516,229,18
5215174,1538170212280,1538170212287,"",120516,229,9
5215175,1538170212454,1538170212481,"",120516,229,14
5215176,1538170212587,1538170212595,"",120516,229,36
5215177,1538170212701,1538170212711,"",120516,229,9
5215178,1538170212746,1538170212755,"",120516,229,21
5215179,1538170212882,1538170212888,"",120516,229,67
5215180,1538170213628,1538170213650,"",120516,229,4
5215181,1538170213655,1538170213660,"",120516,229,20
5215182,1538170213850,1538170213858,"",120516,229,16
5215183,1538170214030,1538170214044,"",120516,229,97
5215184,1538170214049,1538170214057,"",120516,229,19
5215185,1538170214059,1538170214062,"",120516,229,10
