5221842,1538170936969,1538170936988,"i",120683,73,28
5221843,1538170937336,1538170937366," ",120683,32,11
5221844,1538170938280,1538170938303,"BKSP",120683,8,36
5221845,1538170939099,1538170939116,"BKSP",120683,8,122
5221846,1538170939299,1538170939311,"BKSP",120683,8,41
5221847,1538170939904,1538170939934,"I",120683,73,190
5221848,1538170940053,1538170940074," ",120683,32,149
5221849,1538170940702,1538170940721,"h",120683,72,2
5221850,1538170940902,1538170940920,"a",120683,65,34
5221851,1538170941102,1538170941124,"v",120683,86,135
5221852,1538170941287,1538170941306,"e",120683,69,50
5221853,1538170941452,1538170941477," ",120683,32,9
5221854,1538170941625,1538170941654,"a",120683,65,18
5221855,1538170941721,1538170941748," ",120683,32,24
5221856,1538170942589,1538170942610,"h",120683,72,14
5221857,1538170942771,1538170942793,"o",120683,79,132
5221858,1538170942938,1538170942958,"g",120683,71,97
5221859,1538170943140,1538170943176,"h",120683,72,80
5221860,1538170943237,1538170943267," ",120683,32,15
5221861,1538170944222,1538170944242,"l",120683,76,155
5221862,1538170944436,1538170944453,"e",120683,69,107
5221863,1538170944669,1538170944687,"v",120683,86,233
5221864,1538170944870,1538170944888,"e",120683,69,16
5221865,1538170945073,1538170945091,"l",120683,76,15
5221866,1538170945237,1538170945262," ",120683,32,164
5221867,1538170945620,1538170945639,"i",120683,73,166
5221868,1538170945803,1538170945824,"n",120683,78,156
5221869,1538170945904,1538170945936," ",120683,32,45
5221870,1538170946037,1538170946055,"m",120683,77,133
5221871,1538170946221,1538170946238,"y",120683,89,23
5221872,1538170946355,1538170946383," ",120683,32,134
5221873,1538170946805,1538170946827,"o",120683,79,13
5221874,1538170947037,1538170947058,"f",120683,70,232
5221875,1538170947222,1538170947243,"f",120683,70,69
5221876,1538170947376,1538170947410,"i",120683,73,82
5221877,1538170947470,1538170947490,"c",120683,67,94
5221878,1538170947722,1538170947744,"e",120683,69,49
5221879,1538170949270,1538170949298,".",120683,190,147
