5215520,1538170229601,1538170229620,"",120525,229,18
5215521,1538170229851,1538170229864,"",120525,229,43
5215522,1538170229868,1538170229873,"",120525,229,17
5215523,1538170230030,1538170230039,"",120525,229,39
5215524,1538170230315,1538170230321,"",120525,229,6
5215525,1538170230323,1538170230337,"",120525,229,4
5215526,1538170230339,1538170230346,"",120525,229,16
5215527,1538170230465,1538170230470,"",120525,229,126
5215528,1538170230536,1538170230550,"",120525,229,71
5215529,1538170230600,1538170230613,"",120525,229,16
5215530,1538170230737,1538170230743,"",120525,229,16
5215531,1538170230887,1538170230899,"",120525,229,150
5215532,1538170231145,1538170231153,"",120525,229,12
5215533,1538170231296,1538170231315,"",120525,229,25
5215534,1538170231317,1538170231325,"",120525,229,21
5215535,1538170231647,1538170231665,"",120525,229,125
5215536,1538170232096,1538170232103,"",120525,229,69
5215537,1538170232116,1538170232122,"",120525,229,20
5215538,1538170232124,1538170232133,"",120525,229,8
5215539,1538170232208,1538170232213,"",120525,229,4
5215540,1538170232296,1538170232309,"",120525,229,62
5215541,1538170232449,1538170232461,"",120525,229,60
5215542,1538170232581,1538170232593,"",120525,229,73
5215543,1538170232726,1538170232741,"",120525,229,90
5215544,1538170232742,1538170232750,"",120525,229,16
5215545,1538170232845,1538170232851,"",120525,229,13
5215546,1538170232919,1538170232926,"",120525,229,14
5215547,1538170233051,1538170233058,"",120525,229,51
5215548,1538170233182,1538170233188,"",120525,229,36
5215549,1538170233308,1538170233317,"",120525,229,68
5215550,1538170233459,1538170233472,"",120525,229,50
5215551,1538170233592,1538170233608,"",120525,229,90
5215552,1538170233717,1538170233724,"",120525,229,7
5215553,1538170233865,1538170233880,"",120525,229,17
5215554,1538170233883,1538170233889,"",120525,229,18
5215555,1538170233968,1538170233975,"",120525,229,8
5215556,1538170234085,1538170234092,"",120525,229,27
5215557,1538170234199,1538170234205,"",120525,229,72
5215558,1538170234310,1538170234317,"",120525,229,8
5215559,1538170234391,1538170234397,"",120525,229,68
5215560,1538170234399,1538170234403,"",120525,229,8
5215561,1538170234641,1538170234656,"",120525,229,50
5215562,1538170234763,1538170234771,"",120525,229,8
5215563,1538170234877,1538170234884,"",120525,229,114
5215564,1538170234938,1538170234946,"",120525,229,10
5215565,1538170235077,1538170235094,"",120525,229,139
5215566,1538170235098,1538170235107,"",120525,229,21
5215567,1538170235108,1538170235113,"",120525,229,10
